"PI","Entry","Country","Day","TRL","PRL","LRL","MSL","LSLPL","MAX","LED","PER","DIA","VOL","SurfaceArea","TRLUpper","TRLLower","CM","CMT","CMM","CMB","CP","CPT","CPM","CPB","CVA","DEP","WID","NWA","LRB","NLR","IRB","TRArea","TRAUpper","TRALower","RHZO","SOL","SOL2","LRA","ImageFlag"
"PI363506","74","India",12,100.996158741209,35.3127384921131,67.5922593516549,1.87235027664419,0.834449910569975,6.11586791451468,2.50588553733049,179.877249785464,0.188753953309324,125.756708699716,19.672305164847,69.7685496067228,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992087286363549,0.324321307058035,0.209373085976097,0.42010576805581,0.992087188174215,190.812835165367,31.6616421025815,11.2774719512692,1.22330411989214,100.723591174442,42.5753698092676,36.4189021242256,13.0188673422986,9.10595791961764,3.60278112146262,2053.55318338225,0.006959125228919,140.046374399969,49.0952445750096,0.99960251539206
"PI363514","75","India",12,95.6029042330295,34.3581643773076,63.2374695349299,1.89413130779765,0.832912701806301,5.82059640512731,2.34000066877191,178.888240070696,0.188753953309324,126.054701513935,19.6935348487548,65.6829164337294,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992102690820845,0.320222370705262,0.209373085976097,0.42010576805581,0.992101777306341,178.106559960434,31.5878672232046,10.4125477311591,1.16775616261724,101.065794134619,42.5753698092675,36.4189021242256,12.2621772890825,8.22704970390572,3.60278112146262,2004.52635722481,0.00747013674622003,138.405664411932,48.9023840757307,0.99960251539206
"PI363517","77","India",12,99.7804851839404,34.1578730390132,67.962266768499,2.35328633928769,0.832604332256523,6.2067771551106,2.51376153325501,179.183847496429,0.188753953309324,126.202747972087,19.6703450293282,71.0853183313348,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992071556285941,0.319993376317214,0.209373085976097,0.42010576805581,0.992072863406463,190.507231309859,31.4764716873058,11.1064292371288,1.19558780604518,100.732816150871,42.5753698092666,36.4189021242256,12.8436214970848,8.97496595548144,3.60278112146262,2059.0260225239,0.00709948959018718,139.899755730135,47.9608064503465,0.99960251539206
"PI363565","79","India",12,94.1848221130697,34.241946462949,62.3349034434719,2.11689010562454,0.827944243485516,5.88198746253757,2.46970488451629,175.999218449232,0.188753953309324,125.296388292812,19.5109254584341,65.536855024139,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992036837974386,0.320259482308486,0.209373085976097,0.42010576805581,0.992039560790286,188.80932072883,31.5247775292386,11.2215093772996,1.15926861273872,100.124927476906,42.5753698092657,36.4189021242256,12.0670940022712,8.26601241711184,3.60278112146262,1980.88217755636,0.00658347930386373,142.244528119178,48.7594532843337,0.99960251539206
"PI363585","81","India",12,102.720631762948,34.9378656629517,69.7557696383397,1.87455998034457,0.83874235195837,6.07403361788148,2.41452354884319,183.247275301536,0.188753953309324,127.474348791439,20.0269206160217,71.5215610503456,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992111445405938,0.320873209054421,0.209373085976097,0.42010576805581,0.992110039914536,193.555707498822,31.7426005277299,11.2996626772561,1.26087539800842,100.796801739322,42.5753698092676,36.4189021242256,13.5039791623448,9.36792224012733,3.60278112146262,2111.38585727014,0.00702433188597775,140.083779433878,48.5886758512185,0.99960251539206
"PI363595","84","India",12,94.3732635091705,34.1805081332348,62.6102590748778,1.86306023583495,0.832256892880089,5.88262561712219,2.32141264064872,176.990749330593,0.188753953309324,125.821214906205,19.6253963638089,64.5537454281691,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992050511657716,0.319101780841282,0.209373085976097,0.42010576805581,0.992052659623456,180.809563262005,31.5140444805597,10.6076803440315,1.15128516486813,100.563650313451,42.5753698092664,36.4189021242256,12.1619494813067,8.05302337160198,3.60278112146262,1964.40390922786,0.00719808761841371,139.227523561872,48.6946812468897,0.99960251539206
"PI363596","85","India",12,98.3485903392489,34.7481572597996,65.8868745443936,2.00807078897017,0.831926041917283,5.92972523450092,2.46310769606361,179.53074865682,0.188753953309324,126.933237488666,19.9158607422686,68.2671189660391,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992088536907063,0.321560732750706,0.209373085976097,0.42010576805581,0.992088050732745,192.248424873958,31.6737204729789,11.392514505208,1.21561232330683,100.750731315781,42.5753698092671,36.4189021242256,13.0608901721147,9.03337083625638,3.60278112146262,2028.57957421013,0.00684411360999155,140.406110548111,49.6000001843512,0.99960251539206
"PI363597","86","India",12,88.9377088344902,34.0557180394434,57.0941709352332,1.60695645827772,0.831198857844659,5.54242966617467,2.12701702367291,174.788531661992,0.188753953309324,125.62206029389,19.5724011361683,59.2676119142998,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992058564726012,0.320136861950901,0.209373085976097,0.42010576805581,0.992057914566366,174.084436203156,31.4841592802435,10.2987365831181,1.0923456488123,100.480648204653,42.575369809266,36.4189021242256,11.4895426149648,7.32922442869806,3.60278112146262,1895.53666297808,0.00704601562571396,139.300131890517,49.365141349653,0.99960251539206
"PI363600","87","India",12,92.7545850107389,34.0026453318825,60.6612251284966,1.60089548547727,0.837860492917295,5.56273868418783,2.12560079624794,176.801691029418,0.188753953309324,126.343685158036,19.7651832169236,62.6413314931592,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.99200567381011,0.31409238975063,0.209373085976097,0.42010576805581,0.992010091678152,179.440436083368,31.4490559475206,10.6173617456444,1.14106833565956,100.141935533213,42.5753698092667,36.4189021242256,11.7081846295057,7.61446708353287,3.60278112146262,1942.59566697267,0.00750662140639147,139.059926123005,48.1307556569654,0.99960251539206
"PI363604","88","India",12,113.644074506894,34.9149453917892,81.1141474225668,2.27459981314986,0.836329251758986,6.68063497279413,2.3851035527484,184.765623351146,0.188753953309324,127.535058703539,20.0301993712124,79.5880814893703,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992098237263273,0.325640893520748,0.209373085976097,0.42010576805581,0.992097435477136,212.994500203011,31.6938682305011,12.3548666321981,1.37905266840013,101.217001918221,42.575369809268,36.4189021242256,15.0865329404393,10.8595906847202,3.60278112146262,2231.30451033,0.00684796327041491,140.566213721942,48.1683735566961,0.99960251539206
"PI363605","89","India",12,89.1837882084987,33.5356535130772,57.8042841918452,1.58227868311132,0.832125399883155,5.52369318807234,1.89838047646845,175.820551760929,0.188753953309324,126.112069012665,19.6891488369941,58.4442264403846,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.991976649810836,0.321233648855937,0.209373085976097,0.42010576805581,0.991983755667092,177.256921485214,31.3102989115393,10.6415637839621,1.10467414729945,100.373350198762,42.5753698092661,36.4189021242256,11.9863950444048,7.51786607394119,3.60278112146262,1897.1427455076,0.00742127501715245,139.954053317182,48.6510594840681,0.99960251539206
"PI363613","90","India",12,86.5344517489074,34.7990884268644,55.901177147656,1.65320577973077,0.826555070869505,5.47494174817133,2.09869814942471,172.702038956434,0.188753953309324,124.903168627786,19.3296467679988,58.5693010263265,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992126196072265,0.318561373698683,0.209373085976097,0.42010576805581,0.992123930514906,173.390961638578,31.7063924294471,10.2930263506458,1.05966825181363,100.415755844402,42.5753698092654,36.4189021242256,11.2935257790744,7.32636498902329,3.60278112146262,1853.32765456769,0.00641906829611891,139.561585415317,48.9657421708045,0.99960251539206
"PI363615","91","India",12,119.165561855748,35.0727126709722,86.8181041114548,2.11555435768533,0.833559539794784,6.89936940467282,2.35217617903281,188.085610137288,0.188753953309324,126.641812337697,19.8371988462816,82.7412675017704,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992156774441177,0.325240855734122,0.209373085976097,0.42010576805581,0.992152928872955,218.315735536937,31.7751545559071,12.6095882302389,1.43610620504637,100.86646760945,42.5753698092682,36.4189021242256,14.8802313451153,10.4639775003909,3.60278112146262,2368.10458153881,0.00689579854566,141.881979930114,48.3397755461638,0.99960251539206
"PI363635","92","India",12,84.4275477689407,31.6526577225243,55.556782741032,1.73854587430966,0.824015875621098,5.52997993109295,1.84650782066454,168.682058790446,0.188753953309324,124.667211613647,19.1052732533237,55.0731892215294,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992050804878188,0.334509906359688,0.209373085976097,0.42010576805581,0.992053076685183,165.898459645815,30.5908952621533,10.0160018118979,1.03749999604735,99.3536903344974,42.5753698092639,36.4189021242256,11.0275928104832,7.02867288282922,3.60278112146262,1802.35464149732,0.00664536955048064,133.948275718856,48.443876403815,0.99960251539206
"PI363647","94","India",12,96.675629957694,33.3625290360166,66.6155260224107,1.63848097171764,0.827963769969203,6.27364291397056,2.2130713033258,178.748283337547,0.188753953309324,125.535247608769,19.5177309695293,66.9017952924246,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992086998382839,0.324407856306653,0.209373085976097,0.42010576805581,0.992086857934093,184.993485169688,31.2216428458658,11.0377787632474,1.19385692407308,100.108224048236,42.5753698092662,36.4189021242256,12.4256035468435,8.44641592303112,3.60278112146262,2023.19884588402,0.00667509068708548,137.692386947777,48.9295037181092,0.99960251539206
"PI363657","95","India",12,97.3084729939038,34.8200436413762,63.9804749749281,2.05884751720874,0.829773993188293,6.00341367405721,2.32713550807099,179.496388564673,0.188753953309324,125.989237758689,19.8049265335811,67.6586697137543,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992101584294687,0.319534826600324,0.209373085976097,0.42010576805581,0.992100479701728,189.597624898864,31.7295281061673,11.0061820146986,1.1963623001802,100.940382030295,42.5753698092667,36.4189021242256,12.7341287609652,8.47760318803074,3.60278112146262,2025.16815854293,0.00675609855038674,141.455690640154,48.6651267020253,0.99960251539206
"PI363678","97","India",12,99.5409368644142,35.1697294442248,65.9598505279345,1.64255864461909,0.835592035058268,5.72536462454804,1.99285443602116,183.014929680091,0.188753953309324,125.696975944973,19.7438254525813,66.2219277151892,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992128210037584,0.327338867678059,0.209373085976097,0.42010576805581,0.992125567831668,185.138071211583,31.8513448958909,10.3964681065185,1.22540165418959,101.409827662888,42.5753698092668,36.4189021242256,12.7781504350874,8.55891196669097,3.60278112146262,2091.64063137817,0.00708046902701882,139.159942817939,48.8245787868341,0.99960251539206
"PI363696","98","India",12,118.46981244502,35.465376076846,85.1545371534028,2.06177000654856,0.834255442811043,6.79575340219176,2.18044094378472,192.171291202212,0.188753953309324,128.943599055441,20.3272288247815,80.6889696766208,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992219839386225,0.329667672034593,0.209373085976097,0.42010576805581,0.9922110889881,217.667450927224,31.8734365263379,12.4245432083361,1.44266208640968,100.989869535713,42.5753698092699,36.4189021242256,15.6343771655897,10.9252145021802,3.60278112146262,2341.37635697395,0.00697569694237666,140.473778359524,49.2700544186337,0.99960251539206
"PI363766","101","India",12,97.5155330393212,34.9534352632107,67.0182779786694,1.83881044679649,0.838156051664192,6.22094944191746,1.99151493303982,180.56967306933,0.188753953309324,125.458745356022,19.3902298122344,63.8495480239728,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992124721565787,0.335066186251459,0.209373085976097,0.42010576805581,0.992122202160673,175.446799419849,31.7316875112059,10.5970346455878,1.17546990325973,100.712278936493,42.5753698092671,36.4189021242256,12.1351298199329,7.51686246737605,3.60278112146262,2017.83404617406,0.00792347483654589,136.103813423911,48.9838266156589,0.99960251539206
"PI363781","104","India",12,113.300035724301,34.8829157532292,80.5238961277235,2.64726571174195,0.832393638038724,6.52775706999924,2.72629197535208,191.601072499251,0.188753953309324,125.957786412206,19.6305907316883,82.2808370647101,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992118176240491,0.322641841554422,0.209373085976097,0.42010576805581,0.992116796133117,248.41489987662,31.7558991340277,14.739516010747,1.37899028646111,101.1299799776,42.5753698092664,36.4189021242256,13.9033134318829,10.0313513987305,3.60278112146262,2266.57012001632,0.00588698024511905,151.075118756276,49.2202523363465,0.99960251539206
"PI363823","107","India",12,93.5009249257548,34.6132535449047,60.9366485658587,1.84600297485067,0.829392572807041,5.75566462533975,2.12985972471039,177.200238980442,0.188753953309324,125.783946860773,19.6663557346213,62.8069089198735,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992092520005092,0.320971724449295,0.209373085976097,0.42010576805581,0.992092431123845,181.000613610269,31.6646192035858,10.6006526039954,1.14843482599252,100.608803832513,42.5753698092661,36.4189021242256,12.1729814655745,7.94031230763213,3.60278112146262,1958.70913631366,0.00692269615308232,140.097736955485,48.8392871186798,0.99960251539206
"PI363824","108","India",12,86.9752144302808,32.9926926367701,57.3233907073123,2.30453227402449,0.825676192809674,5.47985202486774,1.94270144172054,171.797513233471,0.188753953309324,125.142623061814,19.2749479003574,57.4852254547866,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.991881747349584,0.321655606719657,0.209373085976097,0.42010576805581,0.991894713592148,165.912735279167,31.1009041867873,9.87174245150406,1.07108769497558,100.24549187184,42.5753698092651,36.4189021242256,10.774782907204,6.65756712873754,3.60278112146262,1840.73829487329,0.00804241131816492,136.102741703705,47.9946969543702,0.99960251539206
"PI363828","110","India",12,95.656440310407,35.0171343656125,65.2808931993781,2.81739428751053,0.832727677207082,6.65598694494824,1.9324528713896,177.511100034643,0.188753953309324,126.135258760787,19.6599988940312,60.2679540676836,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992127877361698,0.322218236908492,0.209373085976097,0.42010576805581,0.992125162111752,179.193231739916,31.7929031968514,11.076992400228,1.17720671908372,100.497110504006,42.5753698092667,36.4189021242256,12.3746264571735,7.62679689635236,3.60278112146262,1989.14368794428,0.00633840600993155,140.461992162833,48.4227253033594,0.99960251539206
"PI363869","113","India",12,98.5567397160617,34.7467219849715,65.7680701265104,2.01875233637299,0.831896629873941,6.03813280292636,2.20528012880438,180.389412984874,0.188753953309324,126.389729955185,19.8282309390253,67.1490737110209,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992057787043416,0.323274271095591,0.209373085976097,0.42010576805581,0.992060091424314,197.645691756949,31.6734799444694,11.726983283722,1.20850155390923,100.46333509721,42.5753698092665,36.4189021242256,13.0325082269804,8.79949856016149,3.60278112146262,2038.86901479253,0.0065608802254238,143.381494588085,48.5316320067261,0.99960251539206
"PI363909","114","India",12,121.999187565844,34.5305753840046,90.5900234393771,2.86838318612732,0.831518347510673,6.67923977242444,2.27410622891289,189.747600507407,0.188753953309324,125.603794668922,19.6519880547465,77.3149272657568,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992062070386492,0.32215399314756,0.209373085976097,0.42010576805581,0.992063410216484,224.972261550635,31.4551723663776,13.2753989408312,1.455871804889,100.960793234992,42.575369809267,36.4189021242256,15.9803830502285,10.6798912287141,3.60278112146262,2422.52766104704,0.00625729579278611,141.143820130884,49.0744287009174,0.99960251539206
"PI363974","115","India",12,108.917688642321,35.512849190087,75.7754047643499,2.87785197041471,0.834646080652159,6.41165071130168,2.44388904690655,187.339829563098,0.188753953309324,126.803276787956,19.9788245240489,77.3764433546925,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992164195932433,0.322493979612849,0.209373085976097,0.42010576805581,0.992158870458596,197.549385075434,31.9349126123351,11.3057719514523,1.31430834605893,101.053857144658,42.5753698092682,36.4189021242256,13.92436489355,9.84235497642031,3.60278112146262,2201.65104260105,0.00709735914134101,139.163714483892,49.1597307304629,0.99960251539206
"PI363988","116","India",12,81.4764533282093,32.7145927325246,51.3075955805577,1.5007251303717,0.828777918973665,5.37196928864561,2.00223347113491,170.236098904476,0.188753953309324,124.793113497745,19.3025774773185,53.6540573710699,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.991895115601375,0.3198930522242,0.209373085976097,0.42010576805581,0.99190477227306,156.47297588775,31.0425310921653,9.27296088932141,1.00279267064405,100.186146722077,42.5753698092647,36.4189021242256,10.5666812765048,6.44181358858791,3.60278112146262,1773.79917469067,0.00840277333427111,135.09969514505,48.3356469772613,0.99960251539206
"PI364016","120","India",12,106.936851766477,34.6542918482813,75.2513164505869,3.00194149449969,0.830244810881469,6.38247126104127,2.28736631279623,183.93499233701,0.188753953309324,125.824563680563,19.6210036277812,74.0036559627598,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992098209680397,0.322166388456919,0.209373085976097,0.42010576805581,0.992097346045539,206.899167605308,31.6549421965453,12.4850482010066,1.29757874382458,100.897357929191,42.5753698092666,36.4189021242256,13.6135502063518,9.61877050620407,3.60278112146262,2168.2987105858,0.00655075108573489,141.502077924078,49.254269537946,0.99960251539206
"PI364123","126","India",12,99.9285478792353,34.7732348184923,67.397509611149,1.83950218091051,0.836128391112474,6.03422303725523,2.493788757058,181.275526831147,0.188753953309324,126.126214766297,19.708967191586,69.9971539069665,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992121295968112,0.321223693616916,0.209373085976097,0.42010576805581,0.992116591130838,187.209992460702,31.7151279420771,10.9909960158421,1.20805056352778,100.897481507522,42.5753698092676,36.4189021242256,12.2015644402506,8.15441208029155,3.60278112146262,2059.36403200667,0.00696961475913261,139.559647329166,49.6191463028385,0.99960251539206
"PI364167","127","India",12,96.5714703409162,34.9271865847003,63.8189050898687,1.84020496616196,0.831892054254655,5.93024219873354,2.32288505207656,175.553158098434,0.188753953309324,127.165858038529,19.9716611504551,66.5558624162403,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992134535179115,0.327858030151792,0.209373085976097,0.42010576805581,0.992131344438952,191.494916086074,31.7306079908927,11.281046563426,1.17842566085326,101.318570072897,42.5753698092679,36.4189021242256,13.2431505551946,9.28045409142025,3.60278112146262,1988.07047471039,0.00647571939682627,142.524100896536,48.0022335285395,0.99960251539206
"PI364213","129","India",12,127.390028003407,35.1699742741821,95.3078682019026,3.47276531361321,0.832023150981373,7.41972823897793,2.4125180008527,193.992408429869,0.188753953309324,127.499741627219,20.045803842868,88.5138841170912,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992189403583432,0.327666602206593,0.209373085976097,0.42010576805581,0.992182838009754,218.12365004224,31.7867652090755,12.8406837657954,1.52362245840304,101.134614937803,42.5753698092685,36.4189021242256,13.7471956599636,12.4096140585425,3.60278112146262,2480.79141384178,0.00619766802372027,145.926356406535,50.344675993404,0.99960251539206
"PI364224","132","India",12,101.148140926096,35.2290158347632,67.535561269607,2.13598030162218,0.830817218383612,6.20563696236831,2.53398567805898,180.304931534445,0.188753953309324,126.57301318533,19.8594201795889,70.6065510337857,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992112024816467,0.320164247214664,0.209373085976097,0.42010576805581,0.992110656645473,192.82473913368,31.6723238003405,11.4010488282077,1.23253510566681,100.609226752757,42.5753698092673,36.4189021242256,13.0055547691999,9.09812586332236,3.60278112146262,2069.84415796799,0.00694212259398352,140.613718479721,49.4862116960709,0.99960251539206
"PI364231","135","India",12,93.1151680358683,34.5792305475736,61.0397853341605,1.7052836244136,0.824452694851134,5.45594400218819,2.15309353968558,177.175952406867,0.188753953309324,126.843776970919,19.7522091347004,61.9726001015323,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992094118222655,0.318540759379733,0.209373085976097,0.42010576805581,0.9920938010326,191.152477595678,31.6466701913939,11.5984215577357,1.12892828712627,100.887094327541,42.5753698092669,36.4189021242256,12.8197196089261,8.56377616481187,3.60278112146262,1919.84289110144,0.00716754459492758,137.506226779239,47.4031094639775,0.99960251539206
"PI368266","136","India",12,100.9562889239,35.0419719837077,67.7418910789195,2.4730926743822,0.828677164912447,5.91518446015622,2.1991114096883,180.560661590566,0.188753953309324,125.904786028256,19.7425139304869,68.8246717509546,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992133670324289,0.324081489025218,0.209373085976097,0.42010576805581,0.992131069936351,197.647762028161,31.7901859739753,11.5746426771248,1.23285067417403,100.796801739506,42.5753698092664,36.4189021242256,12.8133377769454,8.52750356310687,3.60278112146262,2061.68906389208,0.00671889313536792,142.030518569517,49.381782205642,0.99960251539206
"PI368275","138","India",12,109.726910965927,34.6316157397928,78.1181400298939,3.33606084526509,0.829977823944015,6.56229541180115,2.2312231592621,182.352628258762,0.188753953309324,126.245714582856,19.675856630078,75.4294944679841,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.99208733101241,0.325804690521385,0.209373085976097,0.42010576805581,0.992086651229614,206.044136130046,31.6504580859586,12.378074566525,1.33229735055461,100.793273181884,42.5753698092671,36.4189021242256,13.3650839576623,9.08980943935783,3.60278112146262,2185.43818863213,0.00677241088134156,140.446508173811,49.1019798357021,0.99960251539206
"PI368277","139","India",12,99.223755770588,34.8630357259396,65.6821673463187,2.02366551544408,0.831344534289209,6.07517456302686,2.5589562523047,181.176440555765,0.188753953309324,125.315731745747,19.6049228042669,70.0078177583691,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992163315661001,0.316708769337675,0.209373085976097,0.42010576805581,0.992158264803432,182.33390454118,31.7361903323917,10.6085852675853,1.18923318837895,100.668223191412,42.5753698092668,36.4189021242256,12.0096806929024,7.8280256386934,3.60278112146262,2056.56375574889,0.00723119876833606,139.0395935216,49.1298601169599,0.99960251539206
"PI368279","140","Taiwan",12,94.956782688682,35.159495371336,62.1125654654584,1.75821002931179,0.829322094684388,5.7288133563967,2.08779593745872,187.275770395713,0.188753953309324,126.860469260404,19.8865224455546,79.9255519780661,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992131736341042,0.324099199355006,0.209373085976097,0.42010576805581,0.992128242087875,207.105023902905,31.8193211806421,12.0370885982698,1.15255616669573,100.968276666782,42.5753698092671,36.4189021242256,12.5147511684412,10.5274399875505,3.60278112146262,1980.12034334648,0.00701904811293634,139.507042521697,50.0487057129186,0.99960251539206
"PI368285","141","India",12,93.270727478327,34.9232071926928,62.3109840190755,1.767466367052,0.82747381686294,5.68433324599187,2.28562506766091,176.426721023053,0.188753953309324,124.895933317896,19.3076378958256,64.8820265019452,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992108772184817,0.320592750342709,0.209373085976097,0.42010576805581,0.992107186053929,180.669517196933,31.7957429410132,10.5145704354756,1.13505643014465,100.950539911664,42.5753698092653,36.4189021242256,11.519128533699,7.59681186047905,3.60278112146262,1953.13276619841,0.00660961790795691,137.667704147011,48.9156988272508,0.99960251539206
"PI368305","143","India",12,101.718848693078,34.9584695376435,68.2002412020038,1.9442772271545,0.838413357262319,6.04113032755304,2.33497591324449,183.724787063268,0.188753953309324,127.005266504055,20.0252921891086,70.2807339635311,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992072274079254,0.325417482833343,0.209373085976097,0.42010576805581,0.992073604540042,199.420996438209,31.7851986295489,11.4105379935675,1.25358667217225,101.084482526258,42.5753698092681,36.4189021242256,13.8160922510815,9.6266948207585,3.60278112146262,2112.72924306165,0.00704413506168977,142.000099442763,51.0115306249087,0.99960251539206
"PI368329","144","India",12,89.4372618143952,34.0232419907088,57.4175059888799,1.50132291620199,0.838698809678935,5.58463149362803,1.96073766029851,175.293444805786,0.188753953309324,126.210531571155,19.7111615381057,58.745614249269,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992097884500927,0.317390901466759,0.209373085976097,0.42010576805581,0.992096549815159,164.411437053856,31.4470563045544,9.76563349676432,1.08269807488956,100.644943466795,42.5753698092669,36.4189021242256,11.6786943807896,7.17718168420878,3.60278112146262,1895.00050026707,0.00749897111043002,137.524598554816,49.598707140033,0.99960251539206
"PI368332","146","India",12,90.6601693703501,34.0763706796402,58.8242298068255,1.66943271136088,0.830955675743132,5.48125593163769,2.05950947525126,176.022953328515,0.188753953309324,125.852228400593,19.6475056422368,60.6907039521221,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992033570267083,0.320388304669343,0.209373085976097,0.42010576805581,0.992037018431619,174.406208171428,31.4812179937243,10.1677430709064,1.11062094862064,100.587962167648,42.5753698092661,36.4189021242256,12.0272261035549,7.72172648204603,3.60278112146262,1914.67558453982,0.00755283831336371,138.14214801111,48.1336265674333,0.99960251539206
"PI369768","147","Philippines",12,137.380658172197,36.0642653068551,104.354646023526,2.85714535893528,0.82688803814663,7.74895614142692,2.21149598340738,194.003076992902,0.188753953309324,127.260215632517,20.112181167007,92.4019461831493,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992224182556222,0.328762330151634,0.209373085976097,0.42010576805581,0.992212605290457,250.256758635327,32.1727060256898,14.0153035480221,1.63953827446747,101.183823912999,42.5753698092681,36.4189021242256,18.6056992475171,13.7195446142928,3.60278112146262,2635.95129929058,0.00657973421077126,141.904001136039,48.5898146494633,0.99960251539206
"PI374130","149","India",12,102.431350736052,35.3929607732337,69.1070503986039,2.2845832257277,0.829840085584589,6.09765838470713,2.46076787311424,180.38242667934,0.188753953309324,127.343308389358,20.0676500422404,71.7848944285567,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992136950250282,0.323852003207076,0.209373085976097,0.42010576805581,0.992133651250366,207.901650306514,31.8917791885227,11.9626074193025,1.26223939253583,101.418399557337,42.575369809267,36.4189021242256,13.6426314379579,9.59396759592221,3.60278112146262,2070.53921201686,0.00636492779515116,142.928527555807,48.5535496687095,0.99960251539206
"PI376856","152","Thailand",12,93.9873857447118,33.5453122206936,63.2647556043402,2.22389456348555,0.829585297870056,5.88166507353634,2.31865124708569,176.910391473026,0.188753953309324,125.924911248485,19.6745674628021,65.4037948408233,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.991925086814684,0.314056707495381,0.209373085976097,0.42010576805581,0.991934999265706,178.236668521866,31.3068263705117,10.4248204385253,1.16964715066996,100.208284029272,42.5753698092657,36.4189021242256,12.9379355020715,9.04344486149755,3.60278112146262,1971.1624536953,0.00740732765967387,137.713292919423,48.629914043084,0.99960251539206
"PI376923","153","Philippines",12,117.281487074302,35.4046332955453,84.6396149812424,3.29894876660316,0.830405132094385,6.82107834838621,2.22787092690503,187.047896780945,0.188753953309324,126.621990874949,19.9836772921635,80.6053835591234,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992138741139847,0.328282735159482,0.209373085976097,0.42010576805581,0.992135147527082,255.11371634636,31.898576325295,14.9791815159557,1.4335211262692,100.644518705137,42.5753698092671,36.4189021242256,15.7966131970692,11.1895907484461,3.60278112146262,2346.40239314685,0.00604340881702763,142.069569444397,48.7068473743603,0.99960251539206
"PI376989","156","India",12,101.35459809818,33.8794372062707,70.0467773227874,2.19570993257305,0.838923702981135,6.47568132977878,2.40247130289666,182.272954415938,0.188753953309324,127.913956406538,19.8511884700609,70.2592684302446,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992010185484109,0.325703276382955,0.209373085976097,0.42010576805581,0.992013551859481,195.168984259488,31.3815357781331,11.9124144475248,1.23150638294866,100.563627404572,42.5753698092685,36.4189021242256,12.8404450830519,8.85112277955151,3.60278112146262,2108.17623689015,0.00675786702091845,142.76169392301,49.442731797599,0.99960251539206
"PI377039","159","India",12,98.3100320536923,35.4256261540454,63.8566114708547,1.9098487143207,0.832126383616,5.83946823994587,2.09691263205046,181.876071971255,0.188753953309324,125.693127411545,19.7441645121418,65.0107254393073,26.874177133407,0.202859531781399,0.167503621575584,0.392125749017677,0.992174984627097,0.325702406408263,0.209373085976097,0.42010576805581,0.992169454575054,199.086794530971,31.9239235112768,11.4104441705076,1.19702315113595,100.562848952344,42.5753698092664,36.4189021242256,12.4289717370022,7.94320574893847,3.60278112146262,2062.36828624483,0.00638222196849184,145.695453229114,47.9422616240756,0.99960251539206
